lId;dtTime;lBoardNumber;ucConveyor;ucProcessingArea;sEvent;dtCreated;ucProcessingMode;lIdSequence;lBoardCompositeId;ucSubConveyor
22222222;2018-02-14 13:19:41.773;0;0;0;6;2018-02-14 13:19:41.793;0;615877;181142;0
22222222;2018-02-14 13:19:35.750;0;0;0;14;2018-02-14 13:19:35.773;0;615862;181137;0
22222222;2018-02-14 13:19:34.730;0;0;0;13;2018-02-14 13:19:34.743;0;615856;181135;0
22222222;2018-02-14 13:19:32.757;0;0;0;5;2018-02-14 13:19:32.770;0;615854;181134;0
22222222;2018-02-14 13:19:32.083;0;0;0;10;2018-02-14 13:19:32.100;0;615851;181133;0
22222222;2018-02-14 13:19:25.460;0;0;0;9;2018-02-14 13:19:25.473;0;615845;181132;0
22222222;2018-02-14 13:19:18.820;0;0;0;8;2018-02-14 13:19:18.830;0;615840;181131;0
22222222;2018-02-14 13:19:12.190;0;0;0;7;2018-02-14 13:19:12.207;0;615833;181130;0
22222222;2018-02-14 13:19:06.657;0;0;0;6;2018-02-14 13:19:06.680;0;615828;181129;0
22222222;2018-02-14 13:18:58.123;0;0;0;5;2018-02-14 13:18:58.137;0;615822;181128;0
22222222;2018-02-14 13:18:50.540;0;0;0;6;2018-02-14 13:18:50.563;0;615816;181127;0
22222222;2018-02-14 13:18:47.237;0;0;0;5;2018-02-14 13:18:47.253;0;615811;181126;0
22222222;2018-02-14 13:18:41.597;768;2;2;41;2018-02-14 13:18:41.610;1;615805;181125;0
22222222;2018-02-14 13:18:41.583;1883;1;2;41;2018-02-14 13:18:41.593;1;615804;181109;0
22222222;2018-02-14 13:18:41.250;0;2;1;21;2018-02-14 13:18:41.270;0;615801;181123;0
22222222;2018-02-14 13:18:41.247;0;2;1;24;2018-02-14 13:18:41.263;0;615800;181122;0
22222222;2018-02-14 13:18:41.217;0;1;1;21;2018-02-14 13:18:41.237;0;615797;181121;0
22222222;2018-02-14 13:18:41.210;0;1;1;24;2018-02-14 13:18:41.223;0;615796;181120;0
22222222;2018-02-14 13:18:41.187;0;0;0;6;2018-02-14 13:18:41.200;0;615794;181119;0
22222222;2018-02-14 13:18:38.417;0;0;0;5;2018-02-14 13:18:38.437;0;615788;181118;0
22222222;2018-02-14 13:18:16.720;0;2;1;21;2018-02-14 13:18:16.733;0;615749;181110;0
22222222;2018-02-14 13:18:15.390;1883;1;1;40;2018-02-14 13:18:15.400;1;615744;181109;0
22222222;2018-02-14 13:18:15.387;0;1;1;25;2018-02-14 13:18:15.400;0;615743;181108;0
22222222;2018-02-14 13:18:15.367;0;2;1;22;2018-02-14 13:18:15.380;0;615742;181107;0
22222222;2018-02-14 13:18:13.013;0;0;0;20;2018-02-14 13:18:13.033;0;615738;181106;0
22222222;2018-02-14 13:17:52.507;0;1;1;21;2018-02-14 13:17:52.520;0;615722;181105;0
22222222;2018-02-14 13:17:51.273;0;2;1;24;2018-02-14 13:17:51.287;0;615720;181104;0
22222222;2018-02-14 13:17:51.210;0;0;0;4;2018-02-14 13:17:51.230;0;615718;181103;0
22222222;2018-02-14 13:17:51.190;0;1;1;22;2018-02-14 13:17:51.210;0;615717;181102;0
22222222;2018-02-14 13:17:51.187;0;1;1;24;2018-02-14 13:17:51.203;0;615716;181101;0
22222222;2018-02-14 13:17:50.023;0;2;1;22;2018-02-14 13:17:50.037;0;615714;181100;0
22222222;2018-02-14 13:17:49.957;0;1;1;22;2018-02-14 13:17:49.970;0;615713;181099;0
22222222;2018-02-14 13:17:26.693;0;0;0;6;2018-02-14 13:17:26.713;0;615682;181096;0
22222222;2018-02-14 13:17:26.683;0;0;0;6;2018-02-14 13:17:26.697;0;615680;181095;0
22222222;2018-02-14 13:17:09.670;0;0;0;5;2018-02-14 13:17:09.683;0;615642;181093;0
22222222;2018-02-14 13:17:09.670;0;0;0;3;2018-02-14 13:17:09.690;0;615645;181094;0
22222222;2018-02-14 13:17:00.293;766;2;2;41;2018-02-14 13:17:00.313;1;615633;181092;0
22222222;2018-02-14 13:16:59.943;0;2;1;21;2018-02-14 13:16:59.970;0;615629;181090;0
22222222;2018-02-14 13:16:59.937;0;2;1;24;2018-02-14 13:16:59.957;0;615628;181089;0
22222222;2018-02-14 13:16:59.413;0;0;0;6;2018-02-14 13:16:59.437;0;615625;181088;0
22222222;2018-02-14 13:16:57.103;0;0;0;5;2018-02-14 13:16:57.117;0;615619;181087;0
22222222;2018-02-14 13:16:48.843;766;2;1;40;2018-02-14 13:16:48.863;1;615604;181086;0
22222222;2018-02-14 13:16:48.840;0;2;1;25;2018-02-14 13:16:48.860;0;615603;181085;0
22222222;2018-02-14 13:16:47.533;0;2;1;22;2018-02-14 13:16:47.547;0;615601;181084;0
22222222;2018-02-14 13:16:47.530;0;2;1;24;2018-02-14 13:16:47.540;0;615600;181083;0
22222222;2018-02-14 13:16:46.313;0;2;1;22;2018-02-14 13:16:46.323;0;615595;181082;0
22222222;2018-02-14 13:16:37.510;1881;1;2;41;2018-02-14 13:16:37.523;1;615580;181076;0
22222222;2018-02-14 13:16:35.973;0;1;1;21;2018-02-14 13:16:35.990;0;615577;181081;0
22222222;2018-02-14 13:16:35.967;0;1;1;24;2018-02-14 13:16:35.983;0;615576;181080;0
22222222;2018-02-14 13:16:35.920;0;0;0;6;2018-02-14 13:16:35.940;0;615574;181079;0
22222222;2018-02-14 13:16:33.643;0;0;0;5;2018-02-14 13:16:33.663;0;615570;181078;0
22222222;2018-02-14 13:16:25.337;1881;1;1;40;2018-02-14 13:16:25.357;1;615553;181076;0
22222222;2018-02-14 13:16:25.333;0;1;1;25;2018-02-14 13:16:25.353;0;615552;181075;0
22222222;2018-02-14 13:16:24.023;0;1;1;22;2018-02-14 13:16:24.040;0;615548;181074;0
22222222;2018-02-14 13:16:24.020;0;1;1;24;2018-02-14 13:16:24.037;0;615546;181073;0
22222222;2018-02-14 13:16:22.807;0;1;1;22;2018-02-14 13:16:22.823;0;615541;181072;0
22222222;2018-02-14 13:16:14.027;0;2;1;21;2018-02-14 13:16:14.057;0;615518;181064;0
22222222;2018-02-14 13:16:14.020;0;2;1;24;2018-02-14 13:16:14.050;0;615514;181063;0
22222222;2018-02-14 13:16:13.997;764;2;1;41;2018-02-14 13:16:14.037;1;615512;181061;0
22222222;2018-02-14 13:15:48.690;0;2;1;25;2018-02-14 13:15:48.703;0;615476;181052;0
22222222;2018-02-14 13:15:48.690;764;2;1;40;2018-02-14 13:15:48.707;1;615477;181053;0
22222222;2018-02-14 13:15:47.377;0;2;1;24;2018-02-14 13:15:47.387;0;615471;181050;0
22222222;2018-02-14 13:15:47.377;0;2;1;22;2018-02-14 13:15:47.393;0;615473;181051;0
22222222;2018-02-14 13:15:46.177;0;2;1;22;2018-02-14 13:15:46.187;0;615469;181049;0
22222222;2018-02-14 13:15:37.610;0;1;1;21;2018-02-14 13:15:37.637;0;615462;181048;0
22222222;2018-02-14 13:15:37.600;0;1;1;24;2018-02-14 13:15:37.630;0;615458;181047;0
22222222;2018-02-14 13:15:37.587;1879;1;1;41;2018-02-14 13:15:37.617;1;615456;181040;0
22222222;2018-02-14 13:15:12.373;0;1;1;25;2018-02-14 13:15:12.390;0;615411;181039;0
22222222;2018-02-14 13:15:12.373;1879;1;1;40;2018-02-14 13:15:12.390;1;615412;181040;0
22222222;2018-02-14 13:15:11.050;0;1;1;22;2018-02-14 13:15:11.067;0;615405;181038;0
22222222;2018-02-14 13:15:11.043;0;1;1;24;2018-02-14 13:15:11.060;0;615403;181037;0
22222222;2018-02-14 13:15:09.833;0;1;1;22;2018-02-14 13:15:09.843;0;615400;181036;0
22222222;2018-02-14 13:15:01.503;0;0;0;6;2018-02-14 13:15:01.517;0;615389;181035;0
22222222;2018-02-14 13:14:59.493;0;0;0;5;2018-02-14 13:14:59.503;0;615383;181034;0
22222222;2018-02-14 13:14:48.957;0;1;1;24;2018-02-14 13:14:48.970;0;615364;181032;0
22222222;2018-02-14 13:14:48.957;0;1;1;21;2018-02-14 13:14:48.973;0;615368;181033;0
22222222;2018-02-14 13:14:48.947;1877;1;1;41;2018-02-14 13:14:48.963;1;615362;181031;0
22222222;2018-02-14 13:14:20.413;1877;1;1;40;2018-02-14 13:14:20.423;1;615320;181031;0
22222222;2018-02-14 13:14:20.410;0;1;1;25;2018-02-14 13:14:20.423;0;615319;181030;0
22222222;2018-02-14 13:14:19.097;0;1;1;22;2018-02-14 13:14:19.110;0;615314;181029;0
22222222;2018-02-14 13:14:19.093;0;1;1;24;2018-02-14 13:14:19.103;0;615312;181028;0
22222222;2018-02-14 13:14:17.880;0;1;1;22;2018-02-14 13:14:17.893;0;615308;181027;0
22222222;2018-02-14 13:14:07.897;0;1;1;21;2018-02-14 13:14:07.927;0;615278;181024;0
22222222;2018-02-14 13:14:07.893;0;1;1;24;2018-02-14 13:14:07.910;0;615274;181023;0
22222222;2018-02-14 13:14:07.880;1875;1;1;41;2018-02-14 13:14:07.903;1;615272;181022;0
22222222;2018-02-14 13:13:41.770;1875;1;1;40;2018-02-14 13:13:41.790;1;615217;181022;0
22222222;2018-02-14 13:13:41.767;0;1;1;25;2018-02-14 13:13:41.787;0;615216;181021;0
22222222;2018-02-14 13:13:40.460;0;1;1;22;2018-02-14 13:13:40.487;0;615213;181020;0
22222222;2018-02-14 13:13:40.453;0;1;1;24;2018-02-14 13:13:40.473;0;615211;181019;0
22222222;2018-02-14 13:13:39.237;0;1;1;22;2018-02-14 13:13:39.247;0;615202;181018;0
22222222;2018-02-14 13:13:29.230;0;1;1;21;2018-02-14 13:13:29.257;0;615180;181012;0
22222222;2018-02-14 13:13:29.227;0;1;1;24;2018-02-14 13:13:29.247;0;615176;181011;0
22222222;2018-02-14 13:13:29.203;1873;1;1;41;2018-02-14 13:13:29.240;1;615174;181003;0
22222222;2018-02-14 13:12:57.217;1873;1;1;40;2018-02-14 13:12:57.237;1;615117;181003;0
22222222;2018-02-14 13:12:57.213;0;1;1;25;2018-02-14 13:12:57.237;0;615116;181002;0
22222222;2018-02-14 13:12:55.903;0;1;1;22;2018-02-14 13:12:55.927;0;615112;181001;0
22222222;2018-02-14 13:12:55.900;0;1;1;24;2018-02-14 13:12:55.913;0;615110;181000;0
22222222;2018-02-14 13:12:54.687;0;1;1;22;2018-02-14 13:12:54.697;0;615108;180999;0
22222222;2018-02-14 13:12:23.620;0;1;1;21;2018-02-14 13:12:23.637;0;615076;180998;0
22222222;2018-02-14 13:12:23.617;0;1;1;24;2018-02-14 13:12:23.633;0;615072;180997;0
22222222;2018-02-14 13:12:23.607;1871;1;1;41;2018-02-14 13:12:23.627;1;615070;180992;0
22222222;2018-02-14 13:12:21.163;0;0;0;20;2018-02-14 13:12:21.183;0;615067;180996;0
22222222;2018-02-14 13:11:57.900;0;0;0;16;2018-02-14 13:11:57.920;0;615046;180995;0
22222222;2018-02-14 13:11:32.443;0;1;1;25;2018-02-14 13:11:32.453;0;614998;180991;0
22222222;2018-02-14 13:11:32.443;1871;1;1;40;2018-02-14 13:11:32.457;1;614999;180992;0
22222222;2018-02-14 13:11:31.137;0;1;1;22;2018-02-14 13:11:31.173;0;614995;180990;0
22222222;2018-02-14 13:11:31.130;0;1;1;24;2018-02-14 13:11:31.153;0;614993;180989;0
22222222;2018-02-14 13:11:29.937;0;1;1;22;2018-02-14 13:11:29.950;0;614990;180988;0
22222222;2018-02-14 13:10:55.773;0;1;1;21;2018-02-14 13:10:55.803;0;614931;180987;0
22222222;2018-02-14 13:10:55.770;0;1;1;24;2018-02-14 13:10:55.797;0;614927;180986;0
22222222;2018-02-14 13:10:55.753;1869;1;1;41;2018-02-14 13:10:55.787;1;614925;180969;0
22222222;2018-02-14 13:10:53.217;0;0;0;20;2018-02-14 13:10:53.237;0;614920;180985;0
22222222;2018-02-14 13:10:34.847;0;0;0;16;2018-02-14 13:10:34.877;0;614875;180975;0
22222222;2018-02-14 13:10:07.457;1869;1;1;40;2018-02-14 13:10:07.470;1;614827;180969;0
22222222;2018-02-14 13:10:07.453;0;1;1;25;2018-02-14 13:10:07.470;0;614826;180968;0
22222222;2018-02-14 13:10:06.147;0;1;1;22;2018-02-14 13:10:06.163;0;614822;180967;0
22222222;2018-02-14 13:10:06.140;0;1;1;24;2018-02-14 13:10:06.153;0;614820;180966;0
22222222;2018-02-14 13:10:04.947;0;1;1;22;2018-02-14 13:10:04.960;0;614818;180965;0
22222222;2018-02-14 13:09:52.143;0;1;1;21;2018-02-14 13:09:52.163;0;614799;180961;0
22222222;2018-02-14 13:09:52.140;0;1;1;24;2018-02-14 13:09:52.157;0;614795;180960;0
22222222;2018-02-14 13:09:52.130;1867;1;1;41;2018-02-14 13:09:52.150;1;614793;180955;0
22222222;2018-02-14 13:09:25.817;0;1;1;25;2018-02-14 13:09:25.827;0;614751;180954;0
22222222;2018-02-14 13:09:25.817;1867;1;1;40;2018-02-14 13:09:25.830;1;614752;180955;0
22222222;2018-02-14 13:09:24.507;0;1;1;22;2018-02-14 13:09:24.520;0;614748;180953;0
22222222;2018-02-14 13:09:24.503;0;1;1;24;2018-02-14 13:09:24.513;0;614746;180952;0
22222222;2018-02-14 13:09:23.307;0;1;1;22;2018-02-14 13:09:23.323;0;614743;180951;0
22222222;2018-02-14 13:09:14.673;0;1;1;21;2018-02-14 13:09:14.707;0;614730;180950;0
22222222;2018-02-14 13:09:14.670;0;1;1;24;2018-02-14 13:09:14.697;0;614726;180949;0
22222222;2018-02-14 13:09:14.657;1865;1;1;41;2018-02-14 13:09:14.687;1;614724;180948;0
22222222;2018-02-14 13:08:47.193;1865;1;1;40;2018-02-14 13:08:47.210;1;614690;180948;0
22222222;2018-02-14 13:08:47.190;0;1;1;25;2018-02-14 13:08:47.210;0;614689;180947;0
22222222;2018-02-14 13:08:45.863;0;1;1;24;2018-02-14 13:08:45.873;0;614681;180945;0
22222222;2018-02-14 13:08:45.863;0;1;1;22;2018-02-14 13:08:45.883;0;614683;180946;0
22222222;2018-02-14 13:08:44.647;0;1;1;22;2018-02-14 13:08:44.660;0;614679;180944;0
22222222;2018-02-14 13:08:35.023;0;1;1;21;2018-02-14 13:08:35.043;0;614666;180943;0
22222222;2018-02-14 13:08:35.020;0;1;1;24;2018-02-14 13:08:35.037;0;614662;180942;0
22222222;2018-02-14 13:08:35.013;1863;1;1;41;2018-02-14 13:08:35.030;1;614660;180939;0
22222222;2018-02-14 13:08:08.693;1863;1;1;40;2018-02-14 13:08:08.713;1;614607;180939;0
22222222;2018-02-14 13:08:08.690;0;1;1;25;2018-02-14 13:08:08.710;0;614606;180938;0
22222222;2018-02-14 13:08:07.367;0;1;1;22;2018-02-14 13:08:07.400;0;614602;180937;0
22222222;2018-02-14 13:08:07.363;0;1;1;24;2018-02-14 13:08:07.383;0;614600;180936;0
22222222;2018-02-14 13:08:06.143;0;1;1;22;2018-02-14 13:08:06.153;0;614596;180935;0
22222222;2018-02-14 13:07:56.883;0;1;1;21;2018-02-14 13:07:56.917;0;614556;180927;0
22222222;2018-02-14 13:07:56.880;0;1;1;24;2018-02-14 13:07:56.907;0;614553;180926;0
22222222;2018-02-14 13:07:56.870;1861;1;1;41;2018-02-14 13:07:56.893;1;614551;180925;0
22222222;2018-02-14 13:07:30.143;0;1;1;25;2018-02-14 13:07:30.163;0;614508;180924;0
22222222;2018-02-14 13:07:30.143;1861;1;1;40;2018-02-14 13:07:30.163;1;614509;180925;0
22222222;2018-02-14 13:07:28.837;0;1;1;22;2018-02-14 13:07:28.860;0;614506;180923;0
22222222;2018-02-14 13:07:28.830;0;1;1;24;2018-02-14 13:07:28.847;0;614504;180922;0
22222222;2018-02-14 13:07:27.613;0;1;1;22;2018-02-14 13:07:27.627;0;614501;180921;0
22222222;2018-02-14 13:07:14.383;0;2;1;21;2018-02-14 13:07:14.410;0;614472;180914;0
22222222;2018-02-14 13:07:14.380;0;2;1;24;2018-02-14 13:07:14.407;0;614468;180913;0
22222222;2018-02-14 13:07:14.373;762;2;1;41;2018-02-14 13:07:14.397;1;614467;180911;0
22222222;2018-02-14 13:06:39.047;0;1;1;21;2018-02-14 13:06:39.077;0;614413;180887;0
22222222;2018-02-14 13:06:39.037;0;1;1;24;2018-02-14 13:06:39.070;0;614411;180886;0
22222222;2018-02-14 13:06:39.027;1859;1;1;41;2018-02-14 13:06:39.057;1;614410;180879;0
22222222;2018-02-14 13:06:04.060;0;2;1;21;2018-02-14 13:06:04.073;0;614352;180885;0
22222222;2018-02-14 13:06:02.733;0;2;1;22;2018-02-14 13:06:02.747;0;614347;180884;0
22222222;2018-02-14 13:06:01.840;0;2;1;24;2018-02-14 13:06:01.857;0;614342;180882;0
22222222;2018-02-14 13:06:01.837;760;2;1;41;2018-02-14 13:06:01.850;1;614341;180880;0
22222222;2018-02-14 13:05:29.273;0;1;1;21;2018-02-14 13:05:29.283;0;614264;180851;0
22222222;2018-02-14 13:05:27.947;0;1;1;22;2018-02-14 13:05:27.960;0;614247;180847;0
22222222;2018-02-14 13:05:27.057;0;1;1;24;2018-02-14 13:05:27.073;0;614234;180844;0
22222222;2018-02-14 13:05:27.050;1857;1;1;41;2018-02-14 13:05:27.067;1;614233;180842;0
22222222;2018-02-14 13:04:51.230;0;2;1;21;2018-02-14 13:04:51.250;0;614169;180843;0
22222222;2018-02-14 13:04:49.883;0;2;1;22;2018-02-14 13:04:49.903;0;614161;180841;0
22222222;2018-02-14 13:04:48.983;0;2;1;24;2018-02-14 13:04:48.997;0;614157;180839;0
22222222;2018-02-14 13:04:48.977;758;2;1;41;2018-02-14 13:04:48.993;1;614156;180837;0
22222222;2018-02-14 13:04:15.970;0;1;1;21;2018-02-14 13:04:15.990;0;614085;180807;0
22222222;2018-02-14 13:04:14.643;0;1;1;22;2018-02-14 13:04:14.657;0;614080;180805;0
22222222;2018-02-14 13:04:13.753;0;1;1;24;2018-02-14 13:04:13.770;0;614075;180803;0
22222222;2018-02-14 13:04:13.743;1855;1;1;41;2018-02-14 13:04:13.763;1;614074;180798;0
22222222;2018-02-14 13:03:38.620;0;2;1;21;2018-02-14 13:03:38.630;0;614021;180799;0
22222222;2018-02-14 13:03:37.297;0;2;1;22;2018-02-14 13:03:37.307;0;614006;180794;0
22222222;2018-02-14 13:03:36.437;0;2;1;24;2018-02-14 13:03:36.460;0;614002;180792;0
22222222;2018-02-14 13:03:36.417;756;2;1;41;2018-02-14 13:03:36.453;1;614001;180790;0
22222222;2018-02-14 13:03:03.443;0;1;1;21;2018-02-14 13:03:03.457;0;613936;180762;0
22222222;2018-02-14 13:03:02.117;0;1;1;22;2018-02-14 13:03:02.133;0;613920;180758;0
22222222;2018-02-14 13:03:01.227;0;1;1;24;2018-02-14 13:03:01.247;0;613915;180757;0
22222222;2018-02-14 13:03:01.220;1853;1;1;41;2018-02-14 13:03:01.240;1;613914;180748;0
22222222;2018-02-14 13:02:26.113;0;2;1;21;2018-02-14 13:02:26.130;0;613850;180754;0
22222222;2018-02-14 13:02:24.787;0;2;1;22;2018-02-14 13:02:24.797;0;613845;180753;0
22222222;2018-02-14 13:02:23.897;0;2;1;24;2018-02-14 13:02:23.910;0;613841;180751;0
22222222;2018-02-14 13:02:23.887;754;2;1;41;2018-02-14 13:02:23.907;1;613840;180749;0
22222222;2018-02-14 13:01:48.733;0;1;1;21;2018-02-14 13:01:48.750;0;613758;180725;0
22222222;2018-02-14 13:01:47.407;0;1;1;22;2018-02-14 13:01:47.420;0;613750;180723;0
22222222;2018-02-14 13:01:46.523;0;1;1;24;2018-02-14 13:01:46.543;0;613745;180722;0
22222222;2018-02-14 13:01:46.517;1851;1;1;41;2018-02-14 13:01:46.533;1;613744;180720;0
22222222;2018-02-14 13:01:10.923;0;2;1;21;2018-02-14 13:01:10.947;0;613666;180721;0
22222222;2018-02-14 13:01:09.593;0;2;1;22;2018-02-14 13:01:09.610;0;613661;180719;0
22222222;2018-02-14 13:01:08.733;0;2;1;24;2018-02-14 13:01:08.763;0;613654;180717;0
22222222;2018-02-14 13:01:08.703;752;2;1;41;2018-02-14 13:01:08.750;1;613653;180715;0
22222222;2018-02-14 13:00:35.680;0;1;1;21;2018-02-14 13:00:35.697;0;613564;180680;0
22222222;2018-02-14 13:00:34.337;0;1;1;22;2018-02-14 13:00:34.350;0;613559;180678;0
22222222;2018-02-14 13:00:33.447;0;1;1;24;2018-02-14 13:00:33.490;0;613554;180676;0
22222222;2018-02-14 13:00:33.440;1849;1;1;41;2018-02-14 13:00:33.457;1;613553;180674;0
22222222;2018-02-14 12:59:58.567;0;2;1;21;2018-02-14 12:59:58.580;0;613499;180675;0
22222222;2018-02-14 12:59:57.243;0;2;1;22;2018-02-14 12:59:57.267;0;613492;180673;0
22222222;2018-02-14 12:59:56.373;0;2;1;24;2018-02-14 12:59:56.397;0;613487;180671;0
22222222;2018-02-14 12:59:56.347;750;2;1;41;2018-02-14 12:59:56.387;1;613486;180669;0
22222222;2018-02-14 12:59:23.217;0;1;1;21;2018-02-14 12:59:23.230;0;613415;180646;0
22222222;2018-02-14 12:59:21.890;0;1;1;22;2018-02-14 12:59:21.913;0;613411;180644;0
22222222;2018-02-14 12:59:21.000;0;1;1;24;2018-02-14 12:59:21.017;0;613406;180643;0
22222222;2018-02-14 12:59:20.993;1847;1;1;41;2018-02-14 12:59:21.010;1;613405;180634;0
22222222;2018-02-14 12:58:45.637;0;2;1;21;2018-02-14 12:58:45.650;0;613333;180640;0
22222222;2018-02-14 12:58:44.313;0;2;1;22;2018-02-14 12:58:44.330;0;613327;180639;0
22222222;2018-02-14 12:58:43.437;0;2;1;24;2018-02-14 12:58:43.463;0;613321;180637;0
22222222;2018-02-14 12:58:43.423;748;2;1;41;2018-02-14 12:58:43.453;1;613320;180635;0
22222222;2018-02-14 12:58:10.210;0;1;1;21;2018-02-14 12:58:10.223;0;613256;180605;0
22222222;2018-02-14 12:58:08.880;0;1;1;22;2018-02-14 12:58:08.893;0;613247;180601;0
22222222;2018-02-14 12:58:08.007;0;1;1;24;2018-02-14 12:58:08.030;0;613239;180598;0
22222222;2018-02-14 12:58:07.990;1845;1;1;41;2018-02-14 12:58:08.023;1;613238;180592;0
22222222;2018-02-14 12:57:32.680;0;2;1;21;2018-02-14 12:57:32.710;0;613182;180593;0
22222222;2018-02-14 12:57:31.350;0;2;1;22;2018-02-14 12:57:31.367;0;613176;180591;0
22222222;2018-02-14 12:57:30.470;0;2;1;24;2018-02-14 12:57:30.500;0;613172;180589;0
22222222;2018-02-14 12:57:30.457;746;2;1;41;2018-02-14 12:57:30.493;1;613171;180587;0
22222222;2018-02-14 12:56:57.450;0;1;1;21;2018-02-14 12:56:57.467;0;613101;180557;0
22222222;2018-02-14 12:56:56.123;0;1;1;22;2018-02-14 12:56:56.137;0;613096;180555;0
22222222;2018-02-14 12:56:55.243;0;1;1;24;2018-02-14 12:56:55.270;0;613090;180553;0
22222222;2018-02-14 12:56:55.237;1843;1;1;41;2018-02-14 12:56:55.263;1;613089;180549;0
22222222;2018-02-14 12:56:20.073;0;2;1;21;2018-02-14 12:56:20.093;0;613018;180550;0
22222222;2018-02-14 12:56:18.747;0;2;1;22;2018-02-14 12:56:18.763;0;613013;180548;0
22222222;2018-02-14 12:56:17.867;0;2;1;24;2018-02-14 12:56:17.890;0;613009;180546;0
22222222;2018-02-14 12:56:17.853;744;2;1;41;2018-02-14 12:56:17.880;1;613008;180544;0
22222222;2018-02-14 12:55:42.977;0;1;1;21;2018-02-14 12:55:42.990;0;612930;180519;0
22222222;2018-02-14 12:55:41.650;0;1;1;22;2018-02-14 12:55:41.660;0;612920;180515;0
22222222;2018-02-14 12:55:40.770;0;1;1;24;2018-02-14 12:55:40.793;0;612913;180513;0
22222222;2018-02-14 12:55:40.763;1841;1;1;41;2018-02-14 12:55:40.787;1;612911;180508;0
22222222;2018-02-14 12:55:04.117;0;2;1;21;2018-02-14 12:55:04.133;0;612837;180510;0
22222222;2018-02-14 12:55:04.030;0;1;1;25;2018-02-14 12:55:04.050;0;612832;180509;0
22222222;2018-02-14 12:55:04.030;1841;1;1;40;2018-02-14 12:55:04.053;1;612833;180508;0
22222222;2018-02-14 12:55:02.760;0;2;1;22;2018-02-14 12:55:02.773;0;612824;180507;0
22222222;2018-02-14 12:55:02.757;0;2;1;24;2018-02-14 12:55:02.770;0;612821;180506;0
22222222;2018-02-14 12:55:02.667;0;1;1;22;2018-02-14 12:55:02.690;0;612818;180505;0
22222222;2018-02-14 12:55:02.663;0;1;1;24;2018-02-14 12:55:02.677;0;612816;180504;0
22222222;2018-02-14 12:55:01.500;0;2;1;22;2018-02-14 12:55:01.510;0;612815;180503;0
22222222;2018-02-14 12:55:01.457;0;1;1;22;2018-02-14 12:55:01.470;0;612813;180502;0
22222222;2018-02-14 12:54:52.457;0;1;1;21;2018-02-14 12:54:52.480;0;612794;180501;0
22222222;2018-02-14 12:54:52.450;0;1;1;24;2018-02-14 12:54:52.473;0;612790;180500;0
22222222;2018-02-14 12:54:52.440;1839;1;1;41;2018-02-14 12:54:52.467;1;612788;180494;0
22222222;2018-02-14 12:54:26.020;1839;1;1;40;2018-02-14 12:54:26.033;1;612752;180494;0
22222222;2018-02-14 12:54:26.017;0;1;1;25;2018-02-14 12:54:26.033;0;612751;180493;0
22222222;2018-02-14 12:54:24.707;0;1;1;22;2018-02-14 12:54:24.727;0;612749;180492;0
22222222;2018-02-14 12:54:24.703;0;1;1;24;2018-02-14 12:54:24.720;0;612747;180491;0
22222222;2018-02-14 12:54:23.497;0;1;1;22;2018-02-14 12:54:23.507;0;612745;180490;0
22222222;2018-02-14 12:54:20.507;0;1;1;24;2018-02-14 12:54:20.523;0;612724;180483;0
22222222;2018-02-14 12:54:20.507;0;1;1;21;2018-02-14 12:54:20.533;0;612730;180485;0
22222222;2018-02-14 12:54:20.500;1837;1;1;41;2018-02-14 12:54:20.517;1;612722;180482;0
22222222;2018-02-14 12:53:53.387;0;1;1;25;2018-02-14 12:53:53.403;0;612709;180481;0
22222222;2018-02-14 12:53:53.387;1837;1;1;40;2018-02-14 12:53:53.403;1;612710;180482;0
22222222;2018-02-14 12:53:52.073;0;1;1;22;2018-02-14 12:53:52.097;0;612707;180480;0
22222222;2018-02-14 12:53:52.070;0;1;1;24;2018-02-14 12:53:52.090;0;612705;180479;0
22222222;2018-02-14 12:53:50.880;0;1;1;22;2018-02-14 12:53:50.890;0;612703;180478;0
22222222;2018-02-14 12:53:47.930;0;1;1;21;2018-02-14 12:53:47.953;0;612698;180477;0
22222222;2018-02-14 12:53:47.920;0;1;1;24;2018-02-14 12:53:47.947;0;612694;180476;0
22222222;2018-02-14 12:53:47.913;1835;1;1;41;2018-02-14 12:53:47.927;1;612692;180475;0
22222222;2018-02-14 12:53:20.733;1835;1;1;40;2018-02-14 12:53:20.750;1;612680;180475;0
22222222;2018-02-14 12:53:20.730;0;1;1;25;2018-02-14 12:53:20.747;0;612679;180474;0
22222222;2018-02-14 12:53:19.423;0;1;1;22;2018-02-14 12:53:19.450;0;612677;180473;0
22222222;2018-02-14 12:53:19.420;0;1;1;24;2018-02-14 12:53:19.440;0;612675;180472;0
22222222;2018-02-14 12:53:18.220;0;1;1;22;2018-02-14 12:53:18.233;0;612672;180471;0
22222222;2018-02-14 12:53:15.080;0;1;1;21;2018-02-14 12:53:15.097;0;612668;180470;0
22222222;2018-02-14 12:53:15.077;0;1;1;24;2018-02-14 12:53:15.093;0;612664;180469;0
22222222;2018-02-14 12:53:15.070;1833;1;1;41;2018-02-14 12:53:15.087;1;612662;180459;0
22222222;2018-02-14 12:52:48.067;1833;1;1;40;2018-02-14 12:52:48.080;1;612621;180459;0
22222222;2018-02-14 12:52:48.063;0;1;1;25;2018-02-14 12:52:48.077;0;612620;180458;0
