Id	MachineId	Timestamp	EntryType	Source	Parameter	ExtendedParameter	UserComment	SignalResult	SignalStream	Parameter2	Parameter3	Parameter4	Parameter5	ErrorCategoryId
SI Motion P1 (CU) Test stop running.|201798, Axis A1 AXA_00 (16), Component A4-00K51; DSYS_00_NCX (1)
SI Motion P1 (CU) Test stop running.|201798, Axis Y1 AXY_00 (12), Component A4-00K51; DSYS_00_NCX (1)
SI Motion P1 (CU) Test stop running.|		0		27002, Axis WZM test stop is running|27002, Axis A12 test stop is running|201798, Axis X1 AXX_00 (11), Component A4-00K21; DSYS_00_NCU (1)
SI Motion P1 (CU) Test stop running.|201798, Axis A1 AXA_00 (16), Component A4-00K51; DSYS_00_NCX (1)
SI Motion P1 (CU) Test stop running.|201798, Axis Y1 AXY_00 (12), Component A4-00K51; DSYS_00_NCX (1)
SI Motion P1 (CU) Test stop running.|	Idle			0
30787876	1009	2018-02-22 09:41:29.483	5	401 // VFR // 410976 // DMU 105	27002			0						0
30787877	1009	2018-02-22 09:41:30.310	5	401 // VFR // 410976 // DMU 105	201798			0						0
30787881	1009	2018-02-22 09:41:31.433	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	ASUP2.SYF			0
30787882	1009	2018-02-22 09:41:31.977	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	ABNAHME_OPERATE_ALLG.MPF			0
30787906	1009	2018-02-22 09:41:48.297	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	L_TOLR.SPF			0
30787907	1009	2018-02-22 09:41:48.390	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	ABNAHME_OPERATE_ALLG.MPF			0
30787908	1009	2018-02-22 09:41:48.827	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	ASUP2.SYF			0
30787915	1009	2018-02-22 09:41:51.807	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	ABNAHME_OPERATE_ALLG.MPF			0
30787989	1009	2018-02-22 09:43:39.930	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Automatic		0
30787991	1009	2018-02-22 09:43:41.037	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Automatic		0
30787993	1009	2018-02-22 09:43:44.097	32	401 // VFR // 410976 // DMU 105	Blue Green 			0		3				0
30788055	1009	2018-02-22 09:47:13.323	32	401 // VFR // 410976 // DMU 105				0		0				0
30788077	1009	2018-02-22 09:48:00.983	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Automatic		0
30788078	1009	2018-02-22 09:48:02.307	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Automatic		0
30788079	1009	2018-02-22 09:48:02.963	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	OSTORE1.SYF			0
30788081	1009	2018-02-22 09:48:03.103	25	401 // VFR // 410976 // DMU 105	MDI			0						0
30788089	1009	2018-02-22 09:48:05.617	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	MDI		0
30788090	1009	2018-02-22 09:48:06.037	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	MDI		0
30788091	1009	2018-02-22 09:48:06.537	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	MDI		0
30788092	1009	2018-02-22 09:48:07.673	32	401 // VFR // 410976 // DMU 105	Blue 			0		1				0
30788093	1009	2018-02-22 09:48:08.970	25	401 // VFR // 410976 // DMU 105	Manual			0						0
30788130	1009	2018-02-22 09:48:57.563	32	401 // VFR // 410976 // DMU 105				0		0				0
30788134	1009	2018-02-22 09:49:05.270	32	401 // VFR // 410976 // DMU 105	Blue 			0		1				0
30788154	1009	2018-02-22 09:49:17.437	32	401 // VFR // 410976 // DMU 105				0		0				0
30788156	1009	2018-02-22 09:49:17.923	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	ABNAHME_OPERATE_ALLG.MPF			0
30788157	1009	2018-02-22 09:49:17.970	25	401 // VFR // 410976 // DMU 105	Automatic			0						0
30788169	1009	2018-02-22 09:49:24.287	4	401 // VFR // 410976 // DMU 105	131000	131000, PNOZmulti-Error -> Please check DMG PVIS Diagnosis for more information.|		0		131000, PNOZmulti-Error -> Please check DMG PVIS Diagnosis for more information.|	Idle			0
30788171	1009	2018-02-22 09:49:25.410	5	401 // VFR // 410976 // DMU 105	131000			0						0
30788175	1009	2018-02-22 09:49:27.673	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Automatic		0
30788178	1009	2018-02-22 09:49:30.213	32	401 // VFR // 410976 // DMU 105	Green 			0		2				0
30788186	1009	2018-02-22 09:49:39.107	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	L_TOLR.SPF			0
30788187	1009	2018-02-22 09:49:39.200	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	ABNAHME_OPERATE_ALLG.MPF			0
30788188	1009	2018-02-22 09:49:39.730	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	ASUP2.SYF			0
30788193	1009	2018-02-22 09:49:42.150	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	ABNAHME_OPERATE_ALLG.MPF			0
30788209	1009	2018-02-22 09:50:57.560	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Automatic		0
30788210	1009	2018-02-22 09:50:58.760	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Automatic		0
30788217	1009	2018-02-22 09:51:01.897	32	401 // VFR // 410976 // DMU 105	Blue Green 			0		3				0
30788443	1009	2018-02-22 10:01:39.613	25	401 // VFR // 410976 // DMU 105	Manual			0						0
30788445	1009	2018-02-22 10:01:42.890	32	401 // VFR // 410976 // DMU 105				0		0				0
30788454	1009	2018-02-22 10:02:15.680	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	OSTORE1.SYF			0
30788455	1009	2018-02-22 10:02:15.773	25	401 // VFR // 410976 // DMU 105	MDI			0						0
30788456	1009	2018-02-22 10:02:17.553	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	MDI		0
30788457	1009	2018-02-22 10:02:17.910	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	MDI		0
30788458	1009	2018-02-22 10:02:18.347	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	MDI		0
30788459	1009	2018-02-22 10:02:18.817	32	401 // VFR // 410976 // DMU 105	Green 			0		2				0
30788460	1009	2018-02-22 10:02:19.830	32	401 // VFR // 410976 // DMU 105	Blue Green 			0		3				0
30788461	1009	2018-02-22 10:02:20.830	25	401 // VFR // 410976 // DMU 105	Manual			0						0
30788462	1009	2018-02-22 10:02:26.320	32	401 // VFR // 410976 // DMU 105	Blue Green 			0		51				0
30788463	1009	2018-02-22 10:02:26.897	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	MA_JOG_STEP1.MPF			0
30788464	1009	2018-02-22 10:02:26.897	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Manual		0
30788465	1009	2018-02-22 10:02:27.537	32	401 // VFR // 410976 // DMU 105	Blue Green 			0		19				0
30788466	1009	2018-02-22 10:02:30.173	32	401 // VFR // 410976 // DMU 105	Green 			0		2				0
30788467	1009	2018-02-22 10:02:34.837	32	401 // VFR // 410976 // DMU 105				0		0				0
30788468	1009	2018-02-22 10:02:40.407	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Manual		0
30788469	1009	2018-02-22 10:02:43.353	32	401 // VFR // 410976 // DMU 105	Green 			0		2				0
30788470	1009	2018-02-22 10:02:47.613	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Manual		0
30788471	1009	2018-02-22 10:02:47.630	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	OSTORE1.SYF			0
30788472	1009	2018-02-22 10:02:48.207	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Manual		0
30788479	1009	2018-02-22 10:02:52.683	32	401 // VFR // 410976 // DMU 105				0		0				0
30788485	1009	2018-02-22 10:02:59.407	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	MA_JOG_STEP1.MPF			0
30788486	1009	2018-02-22 10:02:59.610	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Manual		0
30788488	1009	2018-02-22 10:03:02.620	32	401 // VFR // 410976 // DMU 105	Green 			0		2				0
30788497	1009	2018-02-22 10:03:18.923	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Manual		0
30788498	1009	2018-02-22 10:03:18.953	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	OSTORE1.SYF			0
30788499	1009	2018-02-22 10:03:19.517	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Manual		0
30788503	1009	2018-02-22 10:03:22.730	32	401 // VFR // 410976 // DMU 105				0		0				0
30788522	1009	2018-02-22 10:04:05.800	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Manual		0
30788523	1009	2018-02-22 10:04:05.800	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	MA_JOG_STEP1.MPF			0
30788525	1009	2018-02-22 10:04:09.000	32	401 // VFR // 410976 // DMU 105	Green 			0		2				0
30788579	1009	2018-02-22 10:04:58.407	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Manual		0
30788580	1009	2018-02-22 10:04:58.407	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	OSTORE1.SYF			0
30788582	1009	2018-02-22 10:04:58.997	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Manual		0
30788585	1009	2018-02-22 10:05:02.040	32	401 // VFR // 410976 // DMU 105				0		0				0
30788631	1009	2018-02-22 10:06:22.897	25	401 // VFR // 410976 // DMU 105	MDI			0						0
30788638	1009	2018-02-22 10:06:26.047	32	401 // VFR // 410976 // DMU 105	Blue Green 			0		3				0
30788640	1009	2018-02-22 10:06:27.623	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	MDI		0
30788642	1009	2018-02-22 10:06:30.913	32	401 // VFR // 410976 // DMU 105	Green 			0		2				0
30788643	1009	2018-02-22 10:06:36.390	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	ASUP2.SYF			0
30788644	1009	2018-02-22 10:06:36.453	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	OSTORE1.SYF			0
30788645	1009	2018-02-22 10:06:38.743	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	MDI		0
30788646	1009	2018-02-22 10:06:39.197	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	MDI		0
30788651	1009	2018-02-22 10:06:42.270	32	401 // VFR // 410976 // DMU 105	Blue Green 			0		3				0
30788652	1009	2018-02-22 10:06:42.567	25	401 // VFR // 410976 // DMU 105	Manual			0						0
30788665	1009	2018-02-22 10:06:59.227	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	MA_JOG_STEP1.MPF			0
30788666	1009	2018-02-22 10:06:59.290	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Manual		0
30788670	1009	2018-02-22 10:07:02.347	32	401 // VFR // 410976 // DMU 105	Green 			0		2				0
30788671	1009	2018-02-22 10:07:03.160	32	401 // VFR // 410976 // DMU 105				0		0				0
30788674	1009	2018-02-22 10:07:12.037	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Manual		0
30788681	1009	2018-02-22 10:07:15.327	32	401 // VFR // 410976 // DMU 105	Green 			0		2				0
30788684	1009	2018-02-22 10:07:17.370	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Manual		0
30788685	1009	2018-02-22 10:07:17.370	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	OSTORE1.SYF			0
30788686	1009	2018-02-22 10:07:17.933	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Manual		0
30788688	1009	2018-02-22 10:07:21.007	32	401 // VFR // 410976 // DMU 105	Blue Green 			0		3				0
30788689	1009	2018-02-22 10:07:21.303	25	401 // VFR // 410976 // DMU 105	MDI			0						0
30788692	1009	2018-02-22 10:07:23.143	25	401 // VFR // 410976 // DMU 105	Manual			0						0
30788694	1009	2018-02-22 10:07:27.730	32	401 // VFR // 410976 // DMU 105				0		0				0
30788695	1009	2018-02-22 10:07:37.590	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Manual		0
30788696	1009	2018-02-22 10:07:37.590	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	MA_JOG_STEP1.MPF			0
30788697	1009	2018-02-22 10:07:37.730	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	BL9725.SPF			0
30788698	1009	2018-02-22 10:07:40.927	32	401 // VFR // 410976 // DMU 105	Green 			0		2				0
30788699	1009	2018-02-22 10:07:53.143	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	BL9732.SPF			0
30788700	1009	2018-02-22 10:07:53.190	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	BL9724.SPF			0
30788701	1009	2018-02-22 10:07:54.780	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	BL9732.SPF			0
30788702	1009	2018-02-22 10:07:54.873	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	BL9724.SPF			0
30788703	1009	2018-02-22 10:08:06.777	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	BL9725.SPF			0
30788704	1009	2018-02-22 10:08:06.823	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	BL9724.SPF			0
30788705	1009	2018-02-22 10:08:10.177	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	BL9725.SPF			0
30788706	1009	2018-02-22 10:08:10.270	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	BL9724.SPF			0
30788707	1009	2018-02-22 10:08:11.830	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	BL9725.SPF			0
30788708	1009	2018-02-22 10:08:17.523	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	BL9732.SPF			0
30788709	1009	2018-02-22 10:08:17.620	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	MA_JOG_STEP1.MPF			0
30788710	1009	2018-02-22 10:08:17.713	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	OSTORE1.SYF			0
30788711	1009	2018-02-22 10:08:17.713	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Manual		0
30788712	1009	2018-02-22 10:08:18.197	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Manual		0
30788715	1009	2018-02-22 10:08:21.283	32	401 // VFR // 410976 // DMU 105				0		0				0
30789643	1009	2018-02-22 10:30:41.083	32	401 // VFR // 410976 // DMU 105	Blue Green 			0		3				0
30789644	1009	2018-02-22 10:30:50.757	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	MA_JOG_STEP1.MPF			0
30789645	1009	2018-02-22 10:30:50.787	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Manual		0
30789647	1009	2018-02-22 10:30:53.657	32	401 // VFR // 410976 // DMU 105	Green 			0		2				0
30789667	1009	2018-02-22 10:31:00.070	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	ASUP2.SYF			0
30789668	1009	2018-02-22 10:31:00.117	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	MA_JOG_STEP1.MPF			0
30789669	1009	2018-02-22 10:31:00.943	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	OSTORE1.SYF			0
30789670	1009	2018-02-22 10:31:00.973	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Manual		0
30789672	1009	2018-02-22 10:31:01.537	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	\WKS.DIR\SEIDLA.WPD\ABNAHME_OPERATE_ALLG.MPF	Manual		0
30789679	1009	2018-02-22 10:31:04.000	32	401 // VFR // 410976 // DMU 105	Blue Green 			0		3				0
30789680	1009	2018-02-22 10:31:08.460	32	401 // VFR // 410976 // DMU 105				0		0				0
